YouTuber_ID,YouTuber_Name,Channel_Name,Country,Primary_Game,Secondary_Game,Subscribers,Total_Views,Video_Count,Avg_Views_Per_Video,Channel_Age_Years,Upload_Freq_Per_Week,Avg_Video_Length_Minutes,Likes_Per_Video_Avg,Comments_Per_Video_Avg,Engagement_Rate_Percent,Verified,Team_Affiliation,Content_Type,Language,Twitch,Instagram,Twitter,Contact_Email,Monetization_Est_USD_per_Month,Avg_Sponsor_Rate_USD,Top_Video_Title,Top_Video_Views,Last_Upload_Date,Peak_Concurrent_Viewers
YT102498,RealStorm6501,OfficialWizard3408TV,Canada,Battlefield,Apex Legends,10557,1600355,320,5001,2,1,14,321,129,9,FALSE,Gen.G,Interviews,German,twitch.tv/user2498,@insta39038,@tw16408,contact+2498@example.com,109.92,3.34,Top Moments 2498,194119,08-08-2025,7074
YT102499,OGAce9374,xStorm2007Esports,Canada,Minecraft,,5136,9586688,332,28875,5,5,12,1056,664,5.96,FALSE,Gen.G,Match Highlights,Filipino,twitch.tv/user2499,@insta51351,@tw18245,contact+2499@example.com,3287.14,1.75,Top Moments 2499,113094,09-08-2025,27931
YT102500,MsSniper5635,OfficialHunter3219Network,Thailand,Teamfight Tactics,Counter-Strike 2,7427,6457576,311,20763,4,3,12,1065,522,7.64,FALSE,Gen.G,Esports Team Channel,Hindi,twitch.tv/user2500,@insta81658,@tw27588,contact+2500@example.com,2113.28,2.79,Top Moments 2500,282129,29-06-2025,8060
YT102501,RealKing9457,FNGamer4880Live,Mexico,Fighting Games,PUBG Mobile,14031,15682631,308,50917,8,3,20,2099,1514,7.1,FALSE,NRG,Cosplay/Entertainment,Filipino,twitch.tv/user2501,@insta55805,@tw1463,contact+2501@example.com,3679.61,3.84,Top Moments 2501,864683,10-07-2025,70723
YT102502,MrSniper3520,MsHunter3014Plays,Pakistan,Esports News,Apex Legends,1754,3624270,308,11767,7,1,17,383,313,5.91,FALSE,T1,Match Highlights,English,twitch.tv/user2502,@insta33541,@tw82600,contact+2502@example.com,236.23,0.74,Top Moments 2502,432195,31-05-2025,17597
YT102503,MsWizard4306,OGKing4555Esports,South Korea,Hearthstone,Apex Legends,1119,3277718,307,10676,6,5,5,616,192,7.57,FALSE,Complexity,Live Stream Clips,English,twitch.tv/user2503,@insta21932,@tw34175,contact+2503@example.com,1804.2,0.39,Top Moments 2503,429500,28-05-2025,2669
YT102504,GGSniper1931,TheQueen9473Highlights,France,Teamfight Tactics,Fighting Games,525,2095221,313,6693,11,5,10,495,85,8.67,FALSE,BK,Match Highlights,English,twitch.tv/user2504,@insta43917,@tw2600,contact+2504@example.com,1296.39,0.21,Top Moments 2504,214198,06-08-2025,6576
YT102505,OfficialKing8430,TheHunter4859Live,China,Counter-Strike 2,Battlefield,795,2588069,293,8833,12,2,22,240,169,4.63,FALSE,BK,Montages,Filipino,twitch.tv/user2505,@insta76718,@tw61115,contact+2505@example.com,547.91,0.28,Top Moments 2505,158242,18-06-2025,6063
YT102506,OGBlade3053,OGGamer6644Network,France,Teamfight Tactics,,333884,266847728,332,803758,2,2,14,64607,16850,10.13,FALSE,G2 Esports,Tutorials,Korean,twitch.tv/user2506,@insta95519,@tw66225,contact+2506@example.com,59379.69,220.19,Top Moments 2506,11699013,15-04-2025,478136
YT102507,OfficialBlade7985,RealPlay3134Highlights,Philippines,Battlefield,,21839,25018610,319,78428,3,1,3,9356,1049,13.27,FALSE,NRG,Let's Play,English,twitch.tv/user2507,@insta41988,@tw66358,contact+2507@example.com,2508.76,2.62,Top Moments 2507,1651327,16-07-2025,94118
YT102508,GGSniper1582,FNShadow7537Channel,Russia,Dota 2,,500,2256404,291,7753,10,4,3,902,188,14.06,FALSE,EVOS,Interviews,Portuguese,twitch.tv/user2508,@insta25881,@tw72237,contact+2508@example.com,1006.24,0.06,Top Moments 2508,178985,07-07-2025,4588
YT102509,OGGamer8505,TheQueen9586Gaming,Mexico,Rocket League,,500,639454,303,2110,9,3,17,217,15,11,FALSE,Cloud9,Match Highlights,Portuguese,twitch.tv/user2509,@insta21885,@tw1753,contact+2509@example.com,75.76,0.04,Top Moments 2509,64425,13-05-2025,832
YT102510,OfficialShadow5988,FNKing4925Official,Japan,Rocket League,TFT,6444,25314958,329,76945,9,1,16,3588,1883,7.11,FALSE,NRG,Game Guides,Korean,twitch.tv/user2510,@insta66308,@tw80689,contact+2510@example.com,2878.66,0.96,Top Moments 2510,2656783,27-04-2025,39659
YT102511,MrKing417,ProFury6479Highlights,China,League of Legends,Teamfight Tactics,7155,6634893,336,19746,5,5,6,439,114,2.8,FALSE,Cloud9,Speedrun,Spanish,twitch.tv/user2511,@insta68466,@tw65679,contact+2511@example.com,800.7,2.16,Top Moments 2511,397855,28-07-2025,17743
YT102512,GGStorm1550,FNNinja8285Clips,China,PUBG Mobile,Mobile Legends,7173,10188160,323,31542,3,7,16,3259,550,12.08,FALSE,EVOS,Cosplay/Entertainment,Russian,twitch.tv/user2512,@insta62186,@tw32179,contact+2512@example.com,5106.94,0.55,Top Moments 2512,244855,21-07-2025,16731
YT102513,RealSniper1821,xKing1800Highlights,Japan,Minecraft,,1982,699564,273,2562,2,1,22,65,67,5.15,FALSE,G2 Esports,Montages,Russian,twitch.tv/user2513,@insta66373,@tw29426,contact+2513@example.com,11.43,0.35,Top Moments 2513,59168,08-07-2025,1676
YT102514,xRogue4845,TheKing6777Plays,Germany,Esports News,League of Legends,2438,9109964,316,28829,8,5,21,1169,206,4.77,FALSE,Fnatic,Vlogs,German,twitch.tv/user2514,@insta41441,@tw78183,contact+2514@example.com,2469.56,0.81,Top Moments 2514,558008,01-05-2025,27308
YT102515,ThePlay5696,MrQueen4787Channel,Pakistan,Call of Duty,Overwatch,5037,14618557,310,47156,6,7,22,3510,846,9.24,FALSE,Complexity,Cosplay/Entertainment,Spanish,twitch.tv/user2515,@insta66191,@tw87438,contact+2515@example.com,9476.56,0.7,Top Moments 2515,229528,21-07-2025,51857
YT102516,OfficialSniper7147,FNSniper1449Channel,Mexico,Mobile Legends,PUBG Mobile,3420,3949111,322,12264,10,10,15,464,110,4.68,FALSE,G2 Esports,Tutorials,Portuguese,twitch.tv/user2516,@insta4037,@tw63352,contact+2516@example.com,645.81,0.48,Top Moments 2516,145462,05-05-2025,3569
YT102517,GGShadow8270,FNHunter7398Esports,Turkey,Rocket League,PUBG Mobile,500,2686887,351,7654,11,1,11,791,209,13.07,FALSE,Sentinels,Vlogs,Filipino,twitch.tv/user2517,@insta12802,@tw60472,contact+2517@example.com,50.45,0.21,Top Moments 2517,167764,03-06-2025,5625
YT102518,TheHunter8371,ProHunter9023Gaming,Malaysia,Valorant,Esports News,2063,2192771,315,6961,12,2,10,680,179,12.34,FALSE,Dynamo,Esports Team Channel,Russian,twitch.tv/user2518,@insta52543,@tw54759,contact+2518@example.com,323.2,0.61,Top Moments 2518,198735,12-06-2025,7857
YT102519,RealStorm3635,RealFury5385Plays,South Korea,FIFA,,763,792366,316,2507,7,7,12,239,71,12.37,FALSE,RRQ,Live Stream Clips,German,twitch.tv/user2519,@insta67249,@tw58917,contact+2519@example.com,107.37,0.15,Top Moments 2519,70552,19-07-2025,1569
YT102520,ProFury5799,RealWizard1818Official,Indonesia,Valorant,PUBG Mobile,3945,985760,322,3061,1,1,7,311,82,12.84,FALSE,T1,Match Highlights,Japanese,twitch.tv/user2520,@insta60930,@tw11407,contact+2520@example.com,45.96,1.17,Top Moments 2520,37310,10-02-2025,3626
YT102521,GGWizard2487,ProShadow6384Clips,Vietnam,Fortnite,,353774,175867711,331,531322,1,3,10,22299,12440,6.54,FALSE,Fnatic,Cosplay/Entertainment,Korean,twitch.tv/user2521,@insta32552,@tw79802,contact+2521@example.com,50053.48,540.9,Top Moments 2521,6949751,19-06-2025,342802
YT102522,FNPlay8693,xStorm5733Channel,USA,Rocket League,Roblox,5366,14480331,302,47948,10,2,20,4453,461,10.25,FALSE,No Affiliation,Game Guides,Korean,twitch.tv/user2522,@insta29199,@tw79656,contact+2522@example.com,1487.33,2.56,Top Moments 2522,1732068,10-07-2025,56918
YT102523,GGAce8736,FNAce1862Plays,Indonesia,FIFA,Teamfight Tactics,1805,1074640,310,3466,2,3,2,192,43,6.78,FALSE,FaZe Clan,Montages,Indonesian,twitch.tv/user2523,@insta77460,@tw1861,contact+2523@example.com,189.84,0.25,Top Moments 2523,63713,01-06-2025,4999
YT102524,OGRogue3776,MrGamer4046TV,India,Sim Racing,,13028,47225357,313,150879,10,2,3,13078,2628,10.41,FALSE,NRG,Cosplay/Entertainment,Russian,twitch.tv/user2524,@insta47254,@tw33075,contact+2524@example.com,9564.98,4.55,Top Moments 2524,1672980,22-05-2025,129061
YT102525,GGStorm6136,FNWizard4459Official,India,Hearthstone,FIFA,6453,9403287,304,30931,3,7,17,996,610,5.19,FALSE,Dynamo,Live Stream Clips,Hindi,twitch.tv/user2525,@insta7377,@tw72741,contact+2525@example.com,2023.46,2.97,Top Moments 2525,734744,01-08-2025,25597
YT102526,TheShadow2714,FNAce1333Plays,China,Battlefield,Fighting Games,5838,28198109,305,92452,12,1,10,8372,2270,11.51,FALSE,Complexity,Cosplay/Entertainment,Indonesian,twitch.tv/user2526,@insta7624,@tw37452,contact+2526@example.com,3154.92,2.19,Top Moments 2526,2373728,18-07-2025,76717
YT102527,FNFury2492,RealFury3795Clips,Indonesia,Valorant,Valorant,7871,1187492,303,3919,1,3,2,459,41,12.76,FALSE,NRG,Montages,Indonesian,twitch.tv/user2527,@insta37877,@tw82233,contact+2527@example.com,51.22,1.77,Top Moments 2527,45334,13-07-2025,5635
YT102528,GGWizard6948,OfficialNinja3530Plays,South Korea,League of Legends,League of Legends,80055,74589612,318,234558,5,2,12,5713,1925,3.26,FALSE,Team Liquid,Interviews,Indonesian,twitch.tv/user2528,@insta65866,@tw83396,contact+2528@example.com,5875.16,30.89,Top Moments 2528,5729638,27-06-2025,95478
YT102529,RealNinja802,MsKing6870Esports,Japan,Fighting Games,,500,140899,324,434,3,1,11,12,7,4.38,FALSE,NRG,Match Highlights,Japanese,twitch.tv/user2529,@insta79317,@tw74079,contact+2529@example.com,8.07,0.08,Top Moments 2529,16455,20-03-2025,504
YT102530,MrNinja6387,MsKing3361Plays,Thailand,Sim Racing,Minecraft,6360,2162422,309,6998,1,1,9,226,62,4.12,FALSE,Envy,Game Guides,English,twitch.tv/user2530,@insta86755,@tw28215,contact+2530@example.com,82.06,2.37,Top Moments 2530,71343,22-07-2025,7674
YT102531,GGHunter7808,OfficialRogue1645TV,Canada,Teamfight Tactics,,677,711300,299,2378,8,7,16,149,53,8.49,FALSE,T1,Esports Team Channel,Spanish,twitch.tv/user2531,@insta89148,@tw7411,contact+2531@example.com,566.04,0.27,Top Moments 2531,45692,30-07-2025,2430
YT102532,MsBlade2231,OfficialAce9230Clips,Indonesia,Battlefield,Mobile Legends,7250,14427401,335,43066,12,3,4,2113,835,6.85,FALSE,G2 Esports,Cosplay/Entertainment,English,twitch.tv/user2532,@insta62680,@tw25227,contact+2532@example.com,4836.88,1.59,Top Moments 2532,295625,07-08-2025,50009
YT102533,OfficialAce1227,GGGamer4347Plays,South Korea,Rainbow Six Siege,Fighting Games,685,3388121,308,11000,11,3,12,1107,258,12.41,FALSE,BK,Live Stream Clips,Indonesian,twitch.tv/user2533,@insta38453,@tw20432,contact+2533@example.com,476.92,0.21,Top Moments 2533,135589,19-07-2025,6766
YT102534,OfficialQueen9106,xQueen1018Clips,Brazil,FIFA,,1528,1806463,274,6592,6,5,11,444,43,7.39,FALSE,Gen.G,News/Analysis,Korean,twitch.tv/user2534,@insta71345,@tw8217,contact+2534@example.com,282.84,0.46,Top Moments 2534,149942,14-07-2025,9271
YT102535,OfficialFury9732,xPlay7114Highlights,Vietnam,Fortnite,Rainbow Six Siege,1859,5102804,308,16567,9,1,12,1134,482,9.75,FALSE,EVOS,Cosplay/Entertainment,Hindi,twitch.tv/user2535,@insta2071,@tw86626,contact+2535@example.com,549.02,0.56,Top Moments 2535,808028,28-06-2025,22864
YT102536,xAce6724,MsWizard3548Gaming,Canada,Valorant,Hearthstone,14204,9754087,303,32191,3,4,2,2952,160,9.67,FALSE,Dynamo,News/Analysis,Hindi,twitch.tv/user2536,@insta15089,@tw46746,contact+2536@example.com,5123.86,1.99,Top Moments 2536,1144434,09-07-2025,16083
YT102537,TheStorm7880,ProShadow4114Gaming,UK,Battlefield,Sim Racing,12958,9716254,312,31141,9,1,9,1750,409,6.93,FALSE,BK,Let's Play,Korean,twitch.tv/user2537,@insta57482,@tw5813,contact+2537@example.com,799.44,4.33,Top Moments 2537,1454724,10-06-2025,27051
YT102538,TheGamer3973,GGShadow1700Live,India,Rocket League,,500,959799,326,2944,9,4,12,162,64,7.68,FALSE,G2 Esports,Speedrun,Hindi,twitch.tv/user2538,@insta18555,@tw20054,contact+2538@example.com,464.83,0.12,Top Moments 2538,20679,16-07-2025,1788
YT102539,MrGamer2613,MrAce4636Clips,Russia,Rocket League,,3254,9122811,311,29333,12,1,15,2806,179,10.18,FALSE,Dynamo,Match Highlights,Hindi,twitch.tv/user2539,@insta35664,@tw5250,contact+2539@example.com,141.16,0.36,Top Moments 2539,1384904,22-04-2025,36021
YT102540,MrHunter9690,FNKing9672Live,Turkey,Hearthstone,Battlefield,957,5203004,282,18450,12,5,23,1808,130,10.5,FALSE,BK,News/Analysis,Filipino,twitch.tv/user2540,@insta96355,@tw88424,contact+2540@example.com,2939.98,0.07,Top Moments 2540,489494,05-08-2025,25283
YT102541,RealFury5742,xGamer409Network,Philippines,Apex Legends,TFT,500,98001,338,289,1,4,17,6,1,2.42,FALSE,100 Thieves,Let's Play,Indonesian,twitch.tv/user2541,@insta48943,@tw76771,contact+2541@example.com,25.57,0.21,Top Moments 2541,4494,17-06-2025,258
YT102542,xFury4526,ProPlay5105Esports,Mexico,CS:GO Classics,,2106,1394120,297,4694,3,2,15,161,91,5.37,FALSE,Gen.G,Game Guides,English,twitch.tv/user2542,@insta53855,@tw80073,contact+2542@example.com,171.44,0.82,Top Moments 2542,199726,25-05-2025,2895
YT102543,TheHunter2023,TheAce2467Network,Spain,Grand Theft Auto V,TFT,1819,4390740,299,14684,6,2,20,606,402,6.86,FALSE,Sentinels,Match Highlights,Korean,twitch.tv/user2543,@insta48964,@tw40117,contact+2543@example.com,734.51,0.85,Top Moments 2543,453219,01-08-2025,15257
YT102544,FNKing2488,GGRogue6836Highlights,Germany,CS:GO Classics,,144747,453382914,312,1453150,8,1,10,80155,27444,7.4,FALSE,Independent Creator,Let's Play,Hindi,twitch.tv/user2544,@insta6930,@tw44399,contact+2544@example.com,18405.53,264.49,Top Moments 2544,9235809,15-07-2025,559697
YT102545,RealSniper2334,MrShadow6623Official,Thailand,Rocket League,,5959,9754367,306,31877,4,7,21,1566,640,6.92,FALSE,RRQ,Speedrun,Hindi,twitch.tv/user2545,@insta53505,@tw12495,contact+2545@example.com,4703.06,1.94,Top Moments 2545,882813,24-07-2025,27462
YT102546,OfficialGamer5366,GGAce1186Channel,China,Fortnite,Apex Legends,500,1197992,323,3708,5,1,19,322,50,10.03,FALSE,RRQ,Montages,Portuguese,twitch.tv/user2546,@insta7705,@tw7426,contact+2546@example.com,82.11,0.04,Top Moments 2546,121660,22-04-2025,4398
YT102547,ProKing1922,FNWizard649Plays,Philippines,CS:GO Classics,,1207,4432113,317,13981,9,2,9,1437,76,10.82,FALSE,T1,Cosplay/Entertainment,Russian,twitch.tv/user2547,@insta75747,@tw15272,contact+2547@example.com,877.78,0.22,Top Moments 2547,39884,04-07-2025,7572
YT102548,GGNinja8590,RealNinja2366Official,China,Minecraft,Roblox,15278,21397482,309,69247,6,1,24,2715,383,4.47,FALSE,Envy,Cosplay/Entertainment,English,twitch.tv/user2548,@insta74638,@tw55651,contact+2548@example.com,1674.92,5.93,Top Moments 2548,1965431,30-06-2025,49132
YT102549,xGamer9805,xPlay3287Clips,Mexico,Rainbow Six Siege,,84247,424280191,284,1493944,12,10,15,113984,40646,10.35,FALSE,OpTic,Live Stream Clips,Japanese,twitch.tv/user2549,@insta26513,@tw24363,contact+2549@example.com,358336.17,14.68,Top Moments 2549,29032368,21-06-2025,1569586
YT102550,MsFury7181,OfficialRogue5393Gaming,Spain,Rocket League,Fortnite,500,976162,302,3232,7,3,25,183,24,6.4,FALSE,Sentinels,Live Stream Clips,Hindi,twitch.tv/user2550,@insta48516,@tw22146,contact+2550@example.com,51.06,0.05,Top Moments 2550,77338,13-02-2025,4678
YT102551,OfficialPlay2046,OfficialRogue4279Clips,USA,Rainbow Six Siege,Hearthstone,500,612399,340,1801,7,1,14,127,54,10.05,FALSE,Gen.G,Match Highlights,Russian,twitch.tv/user2551,@insta73512,@tw89092,contact+2551@example.com,61.89,0.04,Top Moments 2551,13020,05-03-2025,546
YT102552,GGQueen9995,TheAce3433Plays,Spain,Rainbow Six Siege,,59488,44333474,340,130392,4,3,9,10702,1187,9.12,FALSE,Dynamo,Live Stream Clips,Indonesian,twitch.tv/user2552,@insta38827,@tw38274,contact+2552@example.com,7798.78,15.11,Top Moments 2552,3408212,28-05-2025,52453
YT102553,MsStorm1154,OGFury1224Gaming,Canada,Rainbow Six Siege,Rainbow Six Siege,5560,3352214,311,10778,4,10,7,1178,235,13.11,FALSE,Cloud9,Interviews,Russian,twitch.tv/user2553,@insta10637,@tw81096,contact+2553@example.com,3834.37,2.47,Top Moments 2553,530997,09-04-2025,3948
YT102554,OGNinja672,MrAce7833Clips,Japan,Sim Racing,,743,342513,326,1050,4,3,10,41,30,6.76,FALSE,Gen.G,Speedrun,German,twitch.tv/user2554,@insta51639,@tw87628,contact+2554@example.com,108.77,0.16,Top Moments 2554,39300,04-07-2025,511
YT102555,MrPlay4186,FNKing1576TV,Canada,PUBG Mobile,,7012,10260151,298,34430,11,2,9,988,483,4.27,FALSE,T1,Tutorials,Russian,twitch.tv/user2555,@insta67093,@tw91638,contact+2555@example.com,1743.14,2.46,Top Moments 2555,1602270,12-07-2025,9598
YT102556,xKing7644,MsPlay9695Clips,Spain,Fortnite,,500,196075,311,630,5,1,20,52,14,10.48,FALSE,Sentinels,Interviews,Indonesian,twitch.tv/user2556,@insta60028,@tw92730,contact+2556@example.com,2.8,0.12,Top Moments 2556,9651,05-06-2025,422
YT102557,MrWizard2760,xFury8906TV,Germany,Dota 2,Esports News,2997,6740296,290,23242,5,1,12,1380,320,7.31,FALSE,Complexity,Cosplay/Entertainment,Hindi,twitch.tv/user2557,@insta73070,@tw78983,contact+2557@example.com,453.2,1.21,Top Moments 2557,473186,05-08-2025,13127
YT102558,MsGamer4770,MrAce1309Official,Thailand,Hearthstone,,5036,18893199,333,56736,8,1,2,2058,716,4.89,FALSE,G2 Esports,Speedrun,Russian,twitch.tv/user2558,@insta37663,@tw76010,contact+2558@example.com,764.26,2.07,Top Moments 2558,1880951,17-05-2025,25960
YT102559,RealRogue1689,OGGamer7874TV,Philippines,Minecraft,Mobile Legends,13079,36966748,333,111011,9,3,13,3520,1115,4.18,FALSE,Complexity,Game Guides,Japanese,twitch.tv/user2559,@insta82689,@tw74685,contact+2559@example.com,3379.26,6.23,Top Moments 2559,4163156,10-06-2025,59352
YT102560,xQueen9885,xPlay1416Official,Pakistan,Battlefield,Dota 2,588,503587,291,1730,2,4,13,131,44,10.12,FALSE,OpTic,Esports Team Channel,Portuguese,twitch.tv/user2560,@insta90181,@tw24254,contact+2560@example.com,160.88,0.12,Top Moments 2560,28711,31-05-2025,1793
YT102561,FNPlay5941,MsShadow3331Live,Brazil,Overwatch,,3418,4985757,308,16187,11,7,9,810,185,6.15,FALSE,Dynamo,Montages,English,twitch.tv/user2561,@insta81090,@tw60682,contact+2561@example.com,1953.15,0.9,Top Moments 2561,302444,04-08-2025,17735
YT102562,RealPlay8103,TheGamer1602Esports,Russia,Call of Duty,,678,2163004,326,6634,7,5,14,794,80,13.17,FALSE,Complexity,News/Analysis,Indonesian,twitch.tv/user2562,@insta16572,@tw99216,contact+2562@example.com,1016.49,0.23,Top Moments 2562,55211,09-07-2025,9334
YT102563,MrHunter929,FNKing5070Clips,Malaysia,League of Legends,,4485,1246214,346,3601,1,1,12,218,107,9.03,FALSE,Fnatic,Let's Play,Hindi,twitch.tv/user2563,@insta17864,@tw76886,contact+2563@example.com,46.33,1.24,Top Moments 2563,124515,25-07-2025,1704
YT102564,xPlay4591,ProStorm4972Highlights,South Korea,Rocket League,Sim Racing,711,57039,294,194,1,5,16,7,2,4.64,FALSE,Team Liquid,News/Analysis,Russian,twitch.tv/user2564,@insta13672,@tw48210,contact+2564@example.com,23.28,0.06,Top Moments 2564,3633,27-06-2025,64
YT102565,OfficialNinja8321,MsKing71Gaming,Russia,Apex Legends,,1551,704716,285,2472,4,3,15,204,38,9.79,FALSE,Cloud9,Live Stream Clips,Indonesian,twitch.tv/user2565,@insta52629,@tw5697,contact+2565@example.com,164.46,0.53,Top Moments 2565,21401,21-05-2025,682
YT102566,OGHunter4117,TheRogue9104Clips,France,Rocket League,,605,1143688,294,3890,10,2,14,172,115,7.38,FALSE,Dynamo,Interviews,Korean,twitch.tv/user2566,@insta49915,@tw13206,contact+2566@example.com,145.47,0.06,Top Moments 2566,126158,24-07-2025,3271
YT102567,OGShadow212,xNinja1508Network,Indonesia,Esports News,TFT,8449,4116406,285,14443,7,3,4,1002,205,8.36,FALSE,Dynamo,Vlogs,English,twitch.tv/user2567,@insta45444,@tw40229,contact+2567@example.com,1517.45,3.62,Top Moments 2567,37529,28-07-2025,15016
YT102568,xQueen7956,xStorm8743Network,India,CS:GO Classics,Rainbow Six Siege,11772,4454101,318,14006,2,0.5,25,956,198,8.24,FALSE,G2 Esports,Vlogs,English,twitch.tv/user2568,@insta74116,@tw43312,contact+2568@example.com,180.57,1.03,Top Moments 2568,666736,29-07-2025,7164
YT102569,RealWizard8110,MsPlay4901TV,China,Apex Legends,Call of Duty,2047,1733104,321,5399,11,1,3,352,138,9.08,FALSE,NRG,Match Highlights,Japanese,twitch.tv/user2569,@insta48920,@tw49309,contact+2569@example.com,171.56,0.82,Top Moments 2569,176922,03-08-2025,5752
YT102570,RealWizard7107,OGStorm7940Esports,Pakistan,Teamfight Tactics,Battlefield,3169,990074,286,3461,2,3,11,344,44,11.21,FALSE,Dynamo,Live Stream Clips,Japanese,twitch.tv/user2570,@insta99954,@tw50668,contact+2570@example.com,344.23,0.37,Top Moments 2570,107902,28-04-2025,1535
YT102571,OfficialShadow7994,xGamer9955Plays,Philippines,Counter-Strike 2,Minecraft,500,84775,287,295,1,1,5,12,3,5.08,FALSE,Envy,Montages,Japanese,twitch.tv/user2571,@insta19909,@tw9869,contact+2571@example.com,2.75,0.19,Top Moments 2571,9753,17-04-2025,144
YT102572,GGWizard9268,RealHunter7806TV,South Korea,Mobile Legends,Call of Duty,1845,9178248,323,28415,10,3,14,3137,442,12.6,FALSE,FaZe Clan,Tutorials,Korean,twitch.tv/user2572,@insta27090,@tw57010,contact+2572@example.com,566.75,0.11,Top Moments 2572,488570,20-07-2025,30219
YT102573,MrWizard8503,GGBlade8043Plays,Malaysia,Apex Legends,,2750,857978,302,2840,2,2,13,281,63,12.11,FALSE,EVOS,Esports Team Channel,Indonesian,twitch.tv/user2573,@insta79966,@tw73151,contact+2573@example.com,40.11,0.28,Top Moments 2573,37471,03-04-2025,4091
YT102574,MrAce9858,MrNinja7024Plays,Thailand,Fighting Games,PUBG Mobile,197455,217879214,315,691680,7,7,11,36875,4206,5.94,FALSE,Gen.G,Esports Team Channel,English,twitch.tv/user2574,@insta67731,@tw9509,contact+2574@example.com,98646.48,65.61,Top Moments 2574,19205667,22-06-2025,950424
YT102575,xWizard1616,RealWizard1176Official,Mexico,Hearthstone,,503,1625442,298,5454,9,7,21,207,78,5.23,FALSE,RRQ,Interviews,Japanese,twitch.tv/user2575,@insta53610,@tw39382,contact+2575@example.com,683.41,0.07,Top Moments 2575,258055,24-07-2025,1282
YT102576,FNShadow1925,RealRogue1306Gaming,Vietnam,Esports News,Minecraft,31029,81304208,325,250166,6,10,19,11996,3416,6.16,FALSE,TSM,Match Highlights,German,twitch.tv/user2576,@insta66546,@tw62710,contact+2576@example.com,95544.39,1.56,Top Moments 2576,3875358,25-05-2025,369192
